0.0012724
0.0042173
0.008223
0.012904
0.017979
0.023231
0.02849
0.033604
0.03844
0.042878
0.046814
0.050157
0.052835
0.054789
0.055978
0.056378
0.055978
0.054789
0.052835
0.050157
0.046814
0.042878
0.03844
0.033604
0.02849
0.023231
0.017979
0.012904
0.008223
0.0042173
0.0012724
